F1F0	punctelevdiag	PUNCTUS ELEVATUS DIAGONAL STROKE	Uni.: ; MUFI: 3.0
F1F1	punctinterlemn	PUNCTUS INTERROGATIVUS LEMNISKATE FORM	Uni.: ; MUFI: 3.0
F1F2	bidotscomposit	TWO DOTS OVER COMMA POSITURA	Uni.: ; MUFI: 3.0
F1F4	virgsusp	VIRGULA SUSPENSIVA	Uni.: ; MUFI: 3.0
F1F5	punctflex	PUNCTUS FLEXUS	Uni.: ; MUFI: 3.0
F1F7	virgmin	SHORT VIRGULA	Uni.: ; MUFI: 3.0
F1F8	hidot	DISTINCTIO	Uni.: ; MUFI: 3.0
F1F9	wavylin	WAVY LINE	Uni.: ; MUFI: 3.0
F1FA	punctelevhiback	PUNCTUS ELEVATUS WITH HIGH BACK	Uni.: ; MUFI: 3.0
F1FB	punctelevhack	PUNCTUS ELEVATUS WITH ONSET	Uni.: ; MUFI: 3.0
F1FC	combtripbrevebl	COMBINING TRIPLE BREVE BELOW	Uni.: ; MUFI: 3.0
F200	ains	LATIN SMALL LETTER A INSULAR FORM	Uni.: ; MUFI: 3.0
F201	Ains	LATIN CAPITAL LETTER A INSULAR FORM	Uni.: ; MUFI: 3.0
F202	aopen	LATIN SMALL LETTER OPEN A CAROLINGIAN FORM	Uni.: ; MUFI: 3.0
F203	aclose	LATIN SMALL LETTER CLOSED A GOTHIC FORM	Uni.: ; MUFI: 3.0
F204	aeligred	LATIN SMALL LETTER AE WITH RIGHT UPPER LOOP	Uni.: ; MUFI: 3.0
F205	AOligred	LATIN CAPITAL LIGATURE AO NECKLESS	Uni.: ; MUFI: 3.0
F206	aoligred	LATIN SMALL LIGATURE AO NECKLESS	Uni.: ; MUFI: 3.0
F207	finsclose	LATIN SMALL LETTER CLOSED INSULAR F	Uni.: ; MUFI: 3.0
F208	kunc	LATIN LETTER UNCIAL K	Uni.: ; MUFI: 3.0
F209	kclose	LATIN SMALL LETTER K CLOSED FORM	Uni.: ; MUFI: 3.0
F214	aunc	LATIN SMALL LETTER A UNCIAL FORM	Uni.: ; MUFI: 3.0
F215	aneckless	LATIN SMALL LETTER NECKLESS A	Uni.: ; MUFI: 3.0
F217	Euncclose	LATIN CAPITAL LETTER CLOSED E UNCIAL FORM	Uni.: ; MUFI: 3.0
F218	eunc	LATIN SMALL LETTER E UNCIAL FORM	Uni.: ; MUFI: 3.0
F219	eext	LATIN SMALL LETTER E EXTENDED BAR FORM	Uni.: ; MUFI: 3.0
F21A	etall	LATIN SMALL LETTER E TALL FORM	Uni.: ; MUFI: 3.0
F21B	finssemiclose	LATIN SMALL LETTER SEMI-CLOSED INSULAR F	Uni.: ; MUFI: 3.0
F21C	finsdothook	LATIN SMALL LETTER INSULAR F WITH DOTTED HOOKS	Uni.: ; MUFI: 3.0
F21D	gdivloop	LATIN SMALL LETTER G WITH SEPARATE LOOPS	Uni.: ; MUFI: 3.0
F21E	glglowloop	LATIN SMALL LETTER CLOSED G WITH LARGE LOWER LOOP	Uni.: ; MUFI: 3.0
F21F	gsmlowloop	LATIN SMALL LETTER CLOSED G WITH SMALL LOWER LOOP	Uni.: ; MUFI: 3.0
F220	ilong	LATIN SMALL LETTER LONG I	Uni.: ; MUFI: 3.0
F221	ksemiclose	LATIN SMALL LETTER K SEMI-CLOSED FORM	Uni.: ; MUFI: 3.0
F222	ldes	LATIN SMALL LETTER L DESCENDING	Uni.: ; MUFI: 3.0
F223	mrdes	LATIN SMALL LETTER M WITH RIGHT DESCENDER	Uni.: ; MUFI: 3.0
F224	Muncdes	LATIN CAPITAL LETTER UNCIAL M WITH RIGHT DESCENDER	Uni.: ; MUFI: 3.0
F225	munc	LATIN MEDIUSCULE LETTER M UNCIAL FORM	Uni.: ; MUFI: 3.0
F226	muncdes	LATIN SMALL LETTER UNCIAL M WITH RIGH DESCENDER	Uni.: ; MUFI: 3.0
F228	nrdes	LATIN SMALL LETTER N WITH RIGHT DESCENDER	Uni.: ; MUFI: 3.0
F229	Nrdes	LATIN CAPITAL LETTER N WITH RIGHT DESCENDER	Uni.: ; MUFI: 3.0
F22A	nscaprdes	LATIN LETTER SMALL CAPITAL N WITH RIGHT DESCENDER	Uni.: ; MUFI: 3.0
F22B	nscapldes	LATIN LETTER SMALL CAPITAL N WITH LEFT DESCENDER	Uni.: ; MUFI: 3.0
F22C	Qstem	LATIN CAPITAL LETTER Q WITH STEM	Uni.: ; MUFI: 3.0
F232	xldes	LATIN SMALL LETTER X WITH LEFT DESCENDER	Uni.: ; MUFI: 3.0
F233	yrgmainstrok	LATIN SMALL LETTER Y WITH RIGHT MAIN STROKE	Uni.: ; MUFI: 3.0
F23A	hrdes	LATIN SMALL LETTER H WITH RIGHT DESCENDER	Uni.: ; MUFI: 3.0
F23C	munc	LATIN SMALL LETTER M UNCIAL FORM	Uni.: ; MUFI: 4.0 auto
F23D	muncrdes	LATIN SMALL LETTER M UNCIAL FORM WITH RIGHT DESCENDER	Uni.: ; MUFI: 4.0 auto
F23E	muncacute	LATIN SMALL LETTER M UNCIAL FORM WITH ACUTE ACCENT	Uni.: ; MUFI: 4.0 auto
F23F	romnumCrevovl	ROMAN NUMERAL REVERSED ONE HUNDRED WITH OVERLINE	Uni.: ; MUFI: 3.0
F2E0	romaslibr	LATIN AS LIBRALIS SIGN	Uni.: ; MUFI: 3.0
F2E2	romscapxbar	LATIN SMALL CAPITAL LETTER X WITH BAR	Uni.: ; MUFI: 3.0
F2E3	romscapybar	LATIN SMALL CAPITAL LETTER Y WITH BAR	Uni.: ; MUFI: 3.0
F2E4	romscapdslash	LATIN SMALL CAPITAL LETTER D WITH SLASH	Uni.: ; MUFI: 3.0
F2E6	dram	PHARMACEUTICAL DRAM SIGN	Uni.: ; MUFI: 3.0
F2E7	ecu	ECU SIGN	Uni.: ; MUFI: 3.0
F2E8	florloop	FLOREN SIGN WITH LOOP	Uni.: ; MUFI: 3.0
F2E9	grosch	GROSCHEN SIGN	Uni.: ; MUFI: 3.0
F2EA	libradut	DUTCH LIBRA SIGN	Uni.: ; MUFI: 3.0
F2EB	librafren	FRENCH LIBRA SIGN	Uni.: ; MUFI: 3.0
F2EC	libraital	ITALIAN LIBRA SIGN	Uni.: ; MUFI: 3.0
F2ED	libraflem	FLEMISH LIBRA SIGN	Uni.: ; MUFI: 3.0
F2EE	liranuov	LIRA NUOVA SIGN	Uni.: ; MUFI: 3.0
F2EF	lirasterl	LIRA STERLINA SIGN	Uni.: ; MUFI: 3.0
F2F0	markold	OLD MARK SIGN	Uni.: ; MUFI: 3.0
F2F1	markflour	OLD FLOURISH MARK SIGN	Uni.: ; MUFI: 3.0
F2F2	msign	MARKED SMALL LETTER M SIGN	Uni.: ; MUFI: 3.0
F2F3	msignflour	FLOURISHED SMALL LETTER M SIGN	Uni.: ; MUFI: 3.0
F2F4	obol	PHARMACEUTICAL OBOLUS SIGN	Uni.: ; MUFI: 3.0
F2F5	penningar	PENNING SIGN	Uni.: ; MUFI: 3.0
F2F6	reichtalold	OLD REICHSTALER SIGN	Uni.: ; MUFI: 3.0
F2F7	schillgerm	GERMAN SCHILLING SIGN	Uni.: ; MUFI: 3.0
F2F8	schillgermscript	GERMAN SCRIPT SCHILLING SIGN	Uni.: ; MUFI: 3.0
F2F9	scudi	SCUDI SIGN	Uni.: ; MUFI: 3.0
F2FA	krone	KRONE SIGN	Uni.: ; MUFI: 4.0 auto
F2FB	helbing	HELBING SIGN	Uni.: ; MUFI: 4.0 auto
F2FD	ouncescript	SCRIPT OUNCE SIGN	Uni.: ; MUFI: 3.0
F2FE	Cnumbar	ROMAN NUMERAL CAPITAL C WITH TWO BARS	Uni.: ; MUFI: 4.0 auto
F2FF	cnumbar	ROMAN NUMERAL SMALL C WITH TWO BARS	Uni.: ; MUFI: 4.0 auto
F4F9	lllig	LATIN SMALL LIGATURE LL	Uni.: ; MUFI: 3.0
F4FA	slongchlig	LATIN SMALL LIGATURE LONG S CH	Uni.: ; MUFI: 3.0
F4FB	slongjlig	LATIN SMALL LIGATURE LONG S J	Uni.: ; MUFI: 3.0
F4FC	slongklig	LATIN SMALL LIGATURE LONG S K	Uni.: ; MUFI: 3.0
F4FD	slongslig	LATIN SMALL LIGATURE LONG S S	Uni.: ; MUFI: 3.0
F4FE	slongslongklig	LATIN SMALL LIGATURE LONG S LONG S K	Uni.: ; MUFI: 3.0
F4FF	slongslongtlig	LATIN SMALL LIGATURE LONG S LONG S T	Uni.: ; MUFI: 3.0
F700	metrmacr	METRICAL SYMBOL LONGUM	Uni.:; MUFI: 3.0
F701	metrbreve	METRICAL SYMBOL BREVE	Uni.:; MUFI: 3.0
F702	metrmacrbreve	METRICAL SYMBOL BREVE ABOVE LONGUM (SHORT OR LONG SYLLABLE)	Uni.: ; MUFI: 3.0
F703	metrbrevemacr	METRICAL SYMBOL LONGUM ABOVE BREVE (SHORT OR LONG SYLLABLE)	Uni.: ; MUFI: 3.0
F704	metrmacracute	METRICAL SYMBOL LONGUM WITH ACUTE (PRIMARY STRESS)	Uni.:; MUFI: 3.0
F705	metrmacrgrave	METRICAL SYMBOL LONGUM WITH GRAVE (SECONDARY STRESS)	Uni.:; MUFI: 3.0
F706	metrbreveacute	METRICAL SYMBOL BREVE WITH ACUTE (PRIMARY STRESS)	Uni.:; MUFI: 3.0
F707	metrbrevegrave	METRICAL SYMBOL BREVE WITH GRAVE (SECONDARY STRESS)	Uni.:; MUFI: 3.0
F708	metrmacrbreveacute	METRICAL SYMBOL BREVE ABOVE LONGUM WITH ACUTE (SHORT OR LONG SYLLABLE WITH PRIMARY STRESS)	Uni.: ; MUFI: 3.0
F709	metrmacrbrevegrave	METRICAL SYMBOL BREVE ABOVE LONGUM WITH GRAVE (SHORT OR LONG SYLLABLE WITH SECONDARY STRESS)	Uni.: ; MUFI: 3.0
F70A	metranc	METRICAL SYMBOL ANCEPS	Uni.: ; MUFI: 3.0
F70B	metrancacute	METRICAL SYMBOL ANCEPS WITH ACUTE (PRIMARY STRESS)	Uni.:; MUFI: 3.0
F70C	metrancgrave	METRICAL SYMBOL ANCEPS WITH GRAVE (SECONDARY STRESS)	Uni.:; MUFI: 3.0
F714	metrpause	METRICAL SYMBOL PAUSE	Uni.: ; MUFI: 3.0
F715	metrmacrdblac	METRICAL SYMBOL LONGUM WITH DOUBLE ACUTE (SECONDARY STRESS)	Uni.: ; MUFI: 3.0
F716	metrmacrdblgrave	METRICAL SYMBOL LONGUM WITH DOUBLE GRAVE (SECONDARY STRESS AND ALLITERATION)	Uni.: ; MUFI: 3.0
F717	metrbrevedblac	METRICAL SYMBOL BREVE WITH DOUBLE ACUTE (PRIMARY STRESS AND ALLITERATION)	Uni.: ; MUFI: 3.0
F718	metrbrevedblgrave	METRICAL SYMBOL BREVE WITH DOUBLE GRAVE (SECONDARY STRESS AND ALLITERATION)	Uni.: ; MUFI: 3.0
F719	metrancdblac	METRICAL SYMBOL ANCEPS WITH DOUBLE ACUTE (PRIMARY STRESS AND ALLITERATION)	Uni.: ; MUFI: 3.0
F71A	metrancdblgrave	METRICAL SYMBOL ANCEPS WITH DOUBLE GRAVE (SECONDARY STRESS AND ALLITERATION)	Uni.: ; MUFI: 3.0
F71B	metrdblbrevemacracute	METRICAL SYMBOL RESOLVED LIFT WITH ACUTE (PRIMARY STRESS)	Uni.: ; MUFI: 3.0
F71C	metrdblbrevemacrdblac	METRICAL SYMBOL RESOLVED LIFT WITH DOUBLE ACUTE (PRIMARY STRESS AND ALLITERATION)	Uni.: ; MUFI: 3.0
F72E	metrdblbrevemacr	METRICAL SYMBOL RESOLVED LIFT	Uni.: ; MUFI: 3.0
F7B2	Vovlhigh	LATIN CAPITAL LETTER V WITH HIGH OVERLINE (ABOVE CHARACTER)	Uni.: ; MUFI: 3.0
F7B3	Xovlhigh	LATIN CAPITAL LETTER X WITH HIGH OVERLINE (ABOVE CHARACTER)	Uni.: ; MUFI: 3.0
F7B4	Lovlhigh	LATIN CAPITAL LETTER L WITH HIGH OVERLINE (ABOVE CHARACTER)	Uni.: ; MUFI: 3.0
F7B5	Covlhigh	LATIN CAPITAL LETTER C WITH HIGH OVERLINE (ABOVE CHARACTER)	Uni.: ; MUFI: 3.0
F7B6	Dovlhigh	LATIN CAPITAL LETTER D WITH HIGH OVERLINE (ABOVE CHARACTER)	Uni.: ; MUFI: 3.0
FB00	fflig	LATIN SMALL LIGATURE FF	Uni.: 5.1; MUFI: 3.0	ff
FB01	filig	LATIN SMALL LIGATURE FI	Uni.: 5.1; MUFI: 3.0	fi
FB02	fllig	LATIN SMALL LIGATURE FL	Uni.: 5.1; MUFI: 3.0	fl
FB03	ffilig	LATIN SMALL LIGATURE FFI	Uni.: ; MUFI: 4.0 auto
FB04	ffllig	LATIN SMALL LIGATURE FFL	Uni.: ; MUFI: 4.0 auto
FB05	slongtlig	LATIN SMALL LIGATURE LONG S T	Uni.: 5.1; MUFI: 3.0	t
FB06	stlig	LATIN SMALL LIGATURE ST	Uni.: 5.1; MUFI: 3.0	st
